[Sensor: Sin Wave 2] { Time: 4:01:34 AM 04 01 34 .000; Data: 0.790435; } 
[Sensor: Sin Wave 2] { Time: 3:07:40 AM 03 07 40 .000; Data: 0.453598; } 
[Sensor: Sin Wave 2] { Time: 3:07:45 AM 03 07 45 .000; Data: 0.983268; } 
[Sensor: Sin Wave 2] { Time: 3:07:50 AM 03 07 50 .000; Data: 0.104233; } 
[Sensor: Sin Wave 2] { Time: 3:07:55 AM 03 07 55 .000; Data: -0.924134; } 
[Sensor: Sin Wave 2] { Time: 3:08:00 AM 03 08 00 .000; Data: -0.628517; } 
[Sensor: Sin Wave 2] { Time: 3:08:05 AM 03 08 05 .000; Data: 0.567561; } 
[Sensor: Sin Wave 2] { Time: 3:08:10 AM 03 08 10 .000; Data: 0.950508; } 
[Sensor: Sin Wave 2] { Time: 3:08:15 AM 03 08 15 .000; Data: -0.028314; } 
[Sensor: Sin Wave 2] { Time: 3:08:20 AM 03 08 20 .000; Data: -0.966572; } 
[Sensor: Sin Wave 2] { Time: 3:08:25 AM 03 08 25 .000; Data: -0.520045; } 
[Sensor: Sin Wave 2] { Time: 3:08:30 AM 03 08 30 .000; Data: 0.671537; } 
[Sensor: Sin Wave 2] { Time: 3:08:35 AM 03 08 35 .000; Data: 0.901025; } 
[Sensor: Sin Wave 2] { Time: 3:08:40 AM 03 08 40 .000; Data: -0.160364; } 
[Sensor: Sin Wave 2] { Time: 3:08:45 AM 03 08 45 .000; Data: -0.992003; } 
[Sensor: Sin Wave 2] { Time: 3:08:50 AM 03 08 50 .000; Data: -0.402424; } 
[Sensor: Sin Wave 2] { Time: 3:08:55 AM 03 08 55 .000; Data: 0.763698; } 
[Sensor: Sin Wave 2] { Time: 3:09:00 AM 03 09 00 .000; Data: 0.835688; } 
[Sensor: Sin Wave 2] { Time: 3:09:05 AM 03 09 05 .000; Data: -0.289592; } 
[Sensor: Sin Wave 2] { Time: 3:09:10 AM 03 09 10 .000; Data: -0.999981; } 
[Sensor: Sin Wave 2] { Time: 3:09:15 AM 03 09 15 .000; Data: -0.277721; } 
[Sensor: Sin Wave 2] { Time: 3:09:20 AM 03 09 20 .000; Data: 0.842423; } 
[Sensor: Sin Wave 2] { Time: 3:09:25 AM 03 09 25 .000; Data: 0.755648; } 
[Sensor: Sin Wave 2] { Time: 3:09:30 AM 03 09 30 .000; Data: -0.413725; } 
[Sensor: Sin Wave 2] { Time: 3:09:35 AM 03 09 35 .000; Data: -0.990365; } 
[Sensor: Sin Wave 2] { Time: 3:09:40 AM 03 09 40 .000; Data: -0.148133; } 
[Sensor: Sin Wave 2] { Time: 3:09:45 AM 03 09 45 .000; Data: 0.906325; } 
[Sensor: Sin Wave 2] { Time: 3:09:50 AM 03 09 50 .000; Data: 0.662313; } 
[Sensor: Sin Wave 2] { Time: 3:09:55 AM 03 09 55 .000; Data: -0.530579; } 
[Sensor: Sin Wave 2] { Time: 3:10:00 AM 03 10 00 .000; Data: -0.963324; } 
[Sensor: Sin Wave 2] { Time: 3:10:05 AM 03 10 05 .000; Data: -0.015938; } 
[Sensor: Sin Wave 2] { Time: 3:10:10 AM 03 10 10 .000; Data: 0.954281; } 
[Sensor: Sin Wave 2] { Time: 3:10:15 AM 03 10 15 .000; Data: 0.557325; } 
[Sensor: Sin Wave 2] { Time: 3:10:20 AM 03 10 20 .000; Data: -0.638097; } 
[Sensor: Sin Wave 2] { Time: 3:10:25 AM 03 10 25 .000; Data: -0.919333; } 
[Sensor: Sin Wave 2] { Time: 3:10:30 AM 03 10 30 .000; Data: 0.116537; } 
[Sensor: Sin Wave 2] { Time: 3:10:35 AM 03 10 35 .000; Data: 0.985448; } 
[Sensor: Sin Wave 2] { Time: 3:10:40 AM 03 10 40 .000; Data: 0.442532; } 
[Sensor: Sin Wave 2] { Time: 3:10:45 AM 03 10 45 .000; Data: -0.734389; } 
[Sensor: Sin Wave 2] { Time: 3:10:50 AM 03 10 50 .000; Data: -0.859168; } 
[Sensor: Sin Wave 2] { Time: 3:10:55 AM 03 10 55 .000; Data: 0.246962; } 
[Sensor: Sin Wave 2] { Time: 3:11:00 AM 03 11 00 .000; Data: 0.999276; } 
[Sensor: Sin Wave 2] { Time: 3:11:05 AM 03 11 05 .000; Data: 0.319952; } 
[Sensor: Sin Wave 2] { Time: 3:11:10 AM 03 11 10 .000; Data: -0.817759; } 
[Sensor: Sin Wave 2] { Time: 3:11:15 AM 03 11 15 .000; Data: -0.783886; } 
[Sensor: Sin Wave 2] { Time: 3:11:20 AM 03 11 20 .000; Data: 0.373041; } 
[Sensor: Sin Wave 2] { Time: 3:11:25 AM 03 11 25 .000; Data: 0.995522; } 
[Sensor: Sin Wave 2] { Time: 3:11:30 AM 03 11 30 .000; Data: 0.191743; } 
[Sensor: Sin Wave 2] { Time: 3:11:35 AM 03 11 35 .000; Data: -0.886742; } 
[Sensor: Sin Wave 2] { Time: 3:11:40 AM 03 11 40 .000; Data: -0.694813; } 
[Sensor: Sin Wave 2] { Time: 3:11:45 AM 03 11 45 .000; Data: 0.492557; } 
[Sensor: Sin Wave 2] { Time: 3:11:50 AM 03 11 50 .000; Data: 0.974252; } 
[Sensor: Sin Wave 2] { Time: 3:11:55 AM 03 11 55 .000; Data: 0.060160; } 
[Sensor: Sin Wave 2] { Time: 3:12:00 AM 03 12 00 .000; Data: -0.940122; } 
[Sensor: Sin Wave 2] { Time: 3:12:05 AM 03 12 05 .000; Data: -0.593514; } 
[Sensor: Sin Wave 2] { Time: 3:12:10 AM 03 12 10 .000; Data: 0.603407; } 
[Sensor: Sin Wave 2] { Time: 3:12:15 AM 03 12 15 .000; Data: 0.935842; } 
[Sensor: Sin Wave 2] { Time: 3:12:20 AM 03 12 20 .000; Data: -0.072482; } 
[Sensor: Sin Wave 2] { Time: 3:12:25 AM 03 12 25 .000; Data: -0.976962; } 
[Sensor: Sin Wave 2] { Time: 3:12:30 AM 03 12 30 .000; Data: -0.481773; } 
[Sensor: Sin Wave 2] { Time: 3:12:35 AM 03 12 35 .000; Data: 0.703641; } 
[Sensor: Sin Wave 2] { Time: 3:12:40 AM 03 12 40 .000; Data: 0.880966; } 
[Sensor: Sin Wave 2] { Time: 3:12:45 AM 03 12 45 .000; Data: -0.203848; } 
[Sensor: Sin Wave 2] { Time: 3:12:50 AM 03 12 50 .000; Data: -0.996613; } 
[Sensor: Sin Wave 2] { Time: 3:12:55 AM 03 12 55 .000; Data: -0.361555; } 
[Sensor: Sin Wave 2] { Time: 3:13:00 AM 03 13 00 .000; Data: 0.791494; } 
[Sensor: Sin Wave 2] { Time: 3:13:05 AM 03 13 05 .000; Data: 0.810589; } 
[Sensor: Sin Wave 2] { Time: 3:13:10 AM 03 13 10 .000; Data: -0.331627; } 
[Sensor: Sin Wave 2] { Time: 3:13:15 AM 03 13 15 .000; Data: -0.998729; } 
[Sensor: Sin Wave 2] { Time: 3:13:20 AM 03 13 20 .000; Data: -0.234977; } 
[Sensor: Sin Wave 2] { Time: 3:13:25 AM 03 13 25 .000; Data: 0.865421; } 
[Sensor: Sin Wave 2] { Time: 3:13:30 AM 03 13 30 .000; Data: 0.725951; } 
[Sensor: Sin Wave 2] { Time: 3:13:35 AM 03 13 35 .000; Data: -0.453572; } 
[Sensor: Sin Wave 2] { Time: 3:13:40 AM 03 13 40 .000; Data: -0.983273; } 
[Sensor: Sin Wave 2] { Time: 3:13:45 AM 03 13 45 .000; Data: -0.104263; } 
[Sensor: Sin Wave 2] { Time: 3:13:50 AM 03 13 50 .000; Data: 0.924122; } 
[Sensor: Sin Wave 2] { Time: 3:13:55 AM 03 13 55 .000; Data: 0.628540; } 
[Sensor: Sin Wave 2] { Time: 3:14:00 AM 03 14 00 .000; Data: -0.567536; } 
[Sensor: Sin Wave 2] { Time: 3:14:05 AM 03 14 05 .000; Data: -0.950517; } 
[Sensor: Sin Wave 2] { Time: 3:14:10 AM 03 14 10 .000; Data: 0.028284; } 
[Sensor: Sin Wave 2] { Time: 3:14:15 AM 03 14 15 .000; Data: 0.966564; } 
[Sensor: Sin Wave 2] { Time: 3:14:20 AM 03 14 20 .000; Data: 0.520071; } 
[Sensor: Sin Wave 2] { Time: 3:14:25 AM 03 14 25 .000; Data: -0.671515; } 
[Sensor: Sin Wave 2] { Time: 3:14:30 AM 03 14 30 .000; Data: -0.901038; } 
[Sensor: Sin Wave 2] { Time: 3:14:35 AM 03 14 35 .000; Data: 0.160334; } 
[Sensor: Sin Wave 2] { Time: 3:14:40 AM 03 14 40 .000; Data: 0.991999; } 
[Sensor: Sin Wave 2] { Time: 3:14:45 AM 03 14 45 .000; Data: 0.402451; } 
[Sensor: Sin Wave 2] { Time: 3:14:50 AM 03 14 50 .000; Data: -0.763679; } 
[Sensor: Sin Wave 2] { Time: 3:14:55 AM 03 14 55 .000; Data: -0.835705; } 
[Sensor: Sin Wave 2] { Time: 3:15:00 AM 03 15 00 .000; Data: 0.289563; } 
[Sensor: Sin Wave 2] { Time: 3:15:05 AM 03 15 05 .000; Data: 0.999981; } 
[Sensor: Sin Wave 2] { Time: 3:15:10 AM 03 15 10 .000; Data: 0.277750; } 
[Sensor: Sin Wave 2] { Time: 3:15:15 AM 03 15 15 .000; Data: -0.842406; } 
[Sensor: Sin Wave 2] { Time: 3:15:20 AM 03 15 20 .000; Data: -0.755668; } 
[Sensor: Sin Wave 2] { Time: 3:15:25 AM 03 15 25 .000; Data: 0.413698; } 
[Sensor: Sin Wave 2] { Time: 3:15:30 AM 03 15 30 .000; Data: 0.990369; } 
[Sensor: Sin Wave 2] { Time: 3:15:35 AM 03 15 35 .000; Data: 0.148163; } 
[Sensor: Sin Wave 2] { Time: 3:15:40 AM 03 15 40 .000; Data: -0.906312; } 
[Sensor: Sin Wave 2] { Time: 3:15:45 AM 03 15 45 .000; Data: -0.662336; } 
[Sensor: Sin Wave 2] { Time: 3:15:50 AM 03 15 50 .000; Data: 0.530553; } 
[Sensor: Sin Wave 2] { Time: 3:15:55 AM 03 15 55 .000; Data: 0.963332; } 
[Sensor: Sin Wave 2] { Time: 3:16:00 AM 03 16 00 .000; Data: 0.015968; } 
[Sensor: Sin Wave 2] { Time: 3:16:05 AM 03 16 05 .000; Data: -0.954272; } 
[Sensor: Sin Wave 2] { Time: 3:16:10 AM 03 16 10 .000; Data: -0.557350; } 
[Sensor: Sin Wave 2] { Time: 3:16:15 AM 03 16 15 .000; Data: 0.638074; } 
[Sensor: Sin Wave 2] { Time: 3:16:20 AM 03 16 20 .000; Data: 0.919345; } 
[Sensor: Sin Wave 2] { Time: 3:16:25 AM 03 16 25 .000; Data: -0.116507; } 
[Sensor: Sin Wave 2] { Time: 3:16:30 AM 03 16 30 .000; Data: -0.985442; } 
[Sensor: Sin Wave 2] { Time: 3:16:35 AM 03 16 35 .000; Data: -0.442559; } 
[Sensor: Sin Wave 2] { Time: 3:16:40 AM 03 16 40 .000; Data: 0.734368; } 
[Sensor: Sin Wave 2] { Time: 3:16:45 AM 03 16 45 .000; Data: 0.859184; } 
[Sensor: Sin Wave 2] { Time: 3:16:50 AM 03 16 50 .000; Data: -0.246932; } 
[Sensor: Sin Wave 2] { Time: 3:16:55 AM 03 16 55 .000; Data: -0.999274; } 
[Sensor: Sin Wave 2] { Time: 3:17:00 AM 03 17 00 .000; Data: -0.319980; } 
[Sensor: Sin Wave 2] { Time: 3:17:05 AM 03 17 05 .000; Data: 0.817742; } 
[Sensor: Sin Wave 2] { Time: 3:17:10 AM 03 17 10 .000; Data: 0.783905; } 
[Sensor: Sin Wave 2] { Time: 3:17:15 AM 03 17 15 .000; Data: -0.373013; } 
[Sensor: Sin Wave 2] { Time: 3:17:20 AM 03 17 20 .000; Data: -0.995525; } 
[Sensor: Sin Wave 2] { Time: 3:17:25 AM 03 17 25 .000; Data: -0.191772; } 
[Sensor: Sin Wave 2] { Time: 3:17:30 AM 03 17 30 .000; Data: 0.886728; } 
[Sensor: Sin Wave 2] { Time: 3:17:35 AM 03 17 35 .000; Data: 0.694834; } 
[Sensor: Sin Wave 2] { Time: 3:17:40 AM 03 17 40 .000; Data: -0.492531; } 
[Sensor: Sin Wave 2] { Time: 3:17:45 AM 03 17 45 .000; Data: -0.974259; } 
[Sensor: Sin Wave 2] { Time: 3:17:50 AM 03 17 50 .000; Data: -0.060190; } 
[Sensor: Sin Wave 2] { Time: 3:17:55 AM 03 17 55 .000; Data: 0.940112; } 
[Sensor: Sin Wave 2] { Time: 3:18:00 AM 03 18 00 .000; Data: 0.593538; } 
[Sensor: Sin Wave 2] { Time: 3:18:05 AM 03 18 05 .000; Data: -0.603383; } 
[Sensor: Sin Wave 2] { Time: 3:18:10 AM 03 18 10 .000; Data: -0.935852; } 
[Sensor: Sin Wave 2] { Time: 3:18:15 AM 03 18 15 .000; Data: 0.072451; } 
[Sensor: Sin Wave 2] { Time: 3:18:20 AM 03 18 20 .000; Data: 0.976956; } 
[Sensor: Sin Wave 2] { Time: 3:18:25 AM 03 18 25 .000; Data: 0.481799; } 
[Sensor: Sin Wave 2] { Time: 3:18:30 AM 03 18 30 .000; Data: -0.703619; } 
[Sensor: Sin Wave 2] { Time: 3:18:35 AM 03 18 35 .000; Data: -0.880980; } 
[Sensor: Sin Wave 2] { Time: 3:18:40 AM 03 18 40 .000; Data: 0.203818; } 
[Sensor: Sin Wave 2] { Time: 3:18:45 AM 03 18 45 .000; Data: 0.996611; } 
[Sensor: Sin Wave 2] { Time: 3:18:50 AM 03 18 50 .000; Data: 0.361584; } 
[Sensor: Sin Wave 2] { Time: 3:18:55 AM 03 18 55 .000; Data: -0.791476; } 
[Sensor: Sin Wave 2] { Time: 3:19:00 AM 03 19 00 .000; Data: -0.810607; } 
[Sensor: Sin Wave 2] { Time: 3:19:05 AM 03 19 05 .000; Data: 0.331599; } 
[Sensor: Sin Wave 2] { Time: 3:19:10 AM 03 19 10 .000; Data: 0.998731; } 
[Sensor: Sin Wave 2] { Time: 3:19:15 AM 03 19 15 .000; Data: 0.235006; } 
[Sensor: Sin Wave 2] { Time: 3:19:20 AM 03 19 20 .000; Data: -0.865406; } 
[Sensor: Sin Wave 2] { Time: 3:19:25 AM 03 19 25 .000; Data: -0.725972; } 
[Sensor: Sin Wave 2] { Time: 3:19:30 AM 03 19 30 .000; Data: 0.453545; } 
[Sensor: Sin Wave 2] { Time: 3:19:35 AM 03 19 35 .000; Data: 0.983279; } 
[Sensor: Sin Wave 2] { Time: 3:19:40 AM 03 19 40 .000; Data: 0.104293; } 
[Sensor: Sin Wave 2] { Time: 3:19:45 AM 03 19 45 .000; Data: -0.924111; } 
[Sensor: Sin Wave 2] { Time: 3:19:50 AM 03 19 50 .000; Data: -0.628564; } 
[Sensor: Sin Wave 2] { Time: 3:19:55 AM 03 19 55 .000; Data: 0.567511; } 
[Sensor: Sin Wave 2] { Time: 3:20:00 AM 03 20 00 .000; Data: 0.950527; } 
[Sensor: Sin Wave 2] { Time: 3:20:05 AM 03 20 05 .000; Data: -0.028254; } 
[Sensor: Sin Wave 2] { Time: 3:20:10 AM 03 20 10 .000; Data: -0.966556; } 
[Sensor: Sin Wave 2] { Time: 3:20:15 AM 03 20 15 .000; Data: -0.520097; } 
[Sensor: Sin Wave 2] { Time: 3:20:20 AM 03 20 20 .000; Data: 0.671493; } 
[Sensor: Sin Wave 2] { Time: 3:20:25 AM 03 20 25 .000; Data: 0.901051; } 
[Sensor: Sin Wave 2] { Time: 3:20:30 AM 03 20 30 .000; Data: -0.160304; } 
[Sensor: Sin Wave 2] { Time: 3:20:35 AM 03 20 35 .000; Data: -0.991995; } 
[Sensor: Sin Wave 2] { Time: 3:20:40 AM 03 20 40 .000; Data: -0.402479; } 
[Sensor: Sin Wave 2] { Time: 3:20:45 AM 03 20 45 .000; Data: 0.763659; } 
[Sensor: Sin Wave 2] { Time: 3:20:50 AM 03 20 50 .000; Data: 0.835721; } 
[Sensor: Sin Wave 2] { Time: 3:20:55 AM 03 20 55 .000; Data: -0.289534; } 
[Sensor: Sin Wave 2] { Time: 3:21:00 AM 03 21 00 .000; Data: -0.999981; } 
[Sensor: Sin Wave 2] { Time: 3:21:05 AM 03 21 05 .000; Data: -0.277779; } 
[Sensor: Sin Wave 2] { Time: 3:21:10 AM 03 21 10 .000; Data: 0.842390; } 
[Sensor: Sin Wave 2] { Time: 3:21:15 AM 03 21 15 .000; Data: 0.755688; } 
[Sensor: Sin Wave 2] { Time: 3:21:20 AM 03 21 20 .000; Data: -0.413670; } 
[Sensor: Sin Wave 2] { Time: 3:21:25 AM 03 21 25 .000; Data: -0.990373; } 
[Sensor: Sin Wave 2] { Time: 3:21:30 AM 03 21 30 .000; Data: -0.148193; } 
[Sensor: Sin Wave 2] { Time: 3:21:35 AM 03 21 35 .000; Data: 0.906300; } 
[Sensor: Sin Wave 2] { Time: 3:21:40 AM 03 21 40 .000; Data: 0.662359; } 
[Sensor: Sin Wave 2] { Time: 3:21:45 AM 03 21 45 .000; Data: -0.530528; } 
[Sensor: Sin Wave 2] { Time: 3:21:50 AM 03 21 50 .000; Data: -0.963340; } 
[Sensor: Sin Wave 2] { Time: 3:21:55 AM 03 21 55 .000; Data: -0.015999; } 
[Sensor: Sin Wave 2] { Time: 3:22:00 AM 03 22 00 .000; Data: 0.954263; } 
[Sensor: Sin Wave 2] { Time: 3:22:05 AM 03 22 05 .000; Data: 0.557375; } 
[Sensor: Sin Wave 2] { Time: 3:22:10 AM 03 22 10 .000; Data: -0.638051; } 
[Sensor: Sin Wave 2] { Time: 3:22:15 AM 03 22 15 .000; Data: -0.919357; } 
[Sensor: Sin Wave 2] { Time: 3:22:20 AM 03 22 20 .000; Data: 0.116477; } 
[Sensor: Sin Wave 2] { Time: 3:22:25 AM 03 22 25 .000; Data: 0.985437; } 
[Sensor: Sin Wave 2] { Time: 3:22:30 AM 03 22 30 .000; Data: 0.442586; } 
[Sensor: Sin Wave 2] { Time: 3:22:35 AM 03 22 35 .000; Data: -0.734348; } 
[Sensor: Sin Wave 2] { Time: 3:22:40 AM 03 22 40 .000; Data: -0.859199; } 
[Sensor: Sin Wave 2] { Time: 3:22:45 AM 03 22 45 .000; Data: 0.246903; } 
[Sensor: Sin Wave 2] { Time: 3:22:50 AM 03 22 50 .000; Data: 0.999273; } 
[Sensor: Sin Wave 2] { Time: 3:22:55 AM 03 22 55 .000; Data: 0.320009; } 
[Sensor: Sin Wave 2] { Time: 3:23:00 AM 03 23 00 .000; Data: -0.817724; } 
[Sensor: Sin Wave 2] { Time: 3:23:05 AM 03 23 05 .000; Data: -0.783924; } 
[Sensor: Sin Wave 2] { Time: 3:23:10 AM 03 23 10 .000; Data: 0.372985; } 
[Sensor: Sin Wave 2] { Time: 3:23:15 AM 03 23 15 .000; Data: 0.995527; } 
[Sensor: Sin Wave 2] { Time: 3:23:20 AM 03 23 20 .000; Data: 0.191802; } 
[Sensor: Sin Wave 2] { Time: 3:23:25 AM 03 23 25 .000; Data: -0.886714; } 
[Sensor: Sin Wave 2] { Time: 3:23:30 AM 03 23 30 .000; Data: -0.694856; } 
[Sensor: Sin Wave 2] { Time: 3:23:35 AM 03 23 35 .000; Data: 0.492505; } 
[Sensor: Sin Wave 2] { Time: 3:23:40 AM 03 23 40 .000; Data: 0.974266; } 
[Sensor: Sin Wave 2] { Time: 3:23:45 AM 03 23 45 .000; Data: 0.060220; } 
[Sensor: Sin Wave 2] { Time: 3:23:50 AM 03 23 50 .000; Data: -0.940102; } 
[Sensor: Sin Wave 2] { Time: 3:23:55 AM 03 23 55 .000; Data: -0.593563; } 
[Sensor: Sin Wave 2] { Time: 3:24:00 AM 03 24 00 .000; Data: 0.603359; } 
[Sensor: Sin Wave 2] { Time: 3:24:05 AM 03 24 05 .000; Data: 0.935863; } 
[Sensor: Sin Wave 2] { Time: 3:24:10 AM 03 24 10 .000; Data: -0.072421; } 
[Sensor: Sin Wave 2] { Time: 3:24:15 AM 03 24 15 .000; Data: -0.976949; } 
[Sensor: Sin Wave 2] { Time: 3:24:20 AM 03 24 20 .000; Data: -0.481826; } 
[Sensor: Sin Wave 2] { Time: 3:24:25 AM 03 24 25 .000; Data: 0.703598; } 
[Sensor: Sin Wave 2] { Time: 3:24:30 AM 03 24 30 .000; Data: 0.880994; } 
[Sensor: Sin Wave 2] { Time: 3:24:35 AM 03 24 35 .000; Data: -0.203788; } 
[Sensor: Sin Wave 2] { Time: 3:24:40 AM 03 24 40 .000; Data: -0.996608; } 
[Sensor: Sin Wave 2] { Time: 3:24:45 AM 03 24 45 .000; Data: -0.361612; } 
[Sensor: Sin Wave 2] { Time: 3:24:50 AM 03 24 50 .000; Data: 0.791457; } 
[Sensor: Sin Wave 2] { Time: 3:24:55 AM 03 24 55 .000; Data: 0.810625; } 
[Sensor: Sin Wave 2] { Time: 3:25:00 AM 03 25 00 .000; Data: -0.331570; } 
[Sensor: Sin Wave 2] { Time: 3:25:05 AM 03 25 05 .000; Data: -0.998732; } 
[Sensor: Sin Wave 2] { Time: 3:25:10 AM 03 25 10 .000; Data: -0.235035; } 
[Sensor: Sin Wave 2] { Time: 3:25:15 AM 03 25 15 .000; Data: 0.865391; } 
[Sensor: Sin Wave 2] { Time: 3:25:20 AM 03 25 20 .000; Data: 0.725993; } 
[Sensor: Sin Wave 2] { Time: 3:25:25 AM 03 25 25 .000; Data: -0.453518; } 
[Sensor: Sin Wave 2] { Time: 3:25:30 AM 03 25 30 .000; Data: -0.983284; } 
[Sensor: Sin Wave 2] { Time: 3:25:35 AM 03 25 35 .000; Data: -0.104323; } 
[Sensor: Sin Wave 2] { Time: 3:25:40 AM 03 25 40 .000; Data: 0.924099; } 
[Sensor: Sin Wave 2] { Time: 3:25:45 AM 03 25 45 .000; Data: 0.628587; } 
[Sensor: Sin Wave 2] { Time: 3:25:50 AM 03 25 50 .000; Data: -0.567486; } 
[Sensor: Sin Wave 2] { Time: 3:25:55 AM 03 25 55 .000; Data: -0.950536; } 
[Sensor: Sin Wave 2] { Time: 3:26:00 AM 03 26 00 .000; Data: 0.028224; } 
[Sensor: Sin Wave 2] { Time: 3:26:05 AM 03 26 05 .000; Data: 0.966548; } 
[Sensor: Sin Wave 2] { Time: 3:26:10 AM 03 26 10 .000; Data: 0.520122; } 
[Sensor: Sin Wave 2] { Time: 3:26:15 AM 03 26 15 .000; Data: -0.671470; } 
[Sensor: Sin Wave 2] { Time: 3:26:20 AM 03 26 20 .000; Data: -0.901064; } 
[Sensor: Sin Wave 2] { Time: 3:26:25 AM 03 26 25 .000; Data: 0.160275; } 
[Sensor: Sin Wave 2] { Time: 3:26:30 AM 03 26 30 .000; Data: 0.991992; } 
[Sensor: Sin Wave 2] { Time: 3:26:35 AM 03 26 35 .000; Data: 0.402506; } 
[Sensor: Sin Wave 2] { Time: 3:26:40 AM 03 26 40 .000; Data: -0.763640; } 
[Sensor: Sin Wave 2] { Time: 3:26:45 AM 03 26 45 .000; Data: -0.835738; } 
[Sensor: Sin Wave 2] { Time: 3:26:50 AM 03 26 50 .000; Data: 0.289506; } 
[Sensor: Sin Wave 2] { Time: 3:26:55 AM 03 26 55 .000; Data: 0.999981; } 
[Sensor: Sin Wave 2] { Time: 3:27:00 AM 03 27 00 .000; Data: 0.277808; } 
[Sensor: Sin Wave 2] { Time: 3:27:05 AM 03 27 05 .000; Data: -0.842374; } 
[Sensor: Sin Wave 2] { Time: 3:27:10 AM 03 27 10 .000; Data: -0.755708; } 
[Sensor: Sin Wave 2] { Time: 3:27:15 AM 03 27 15 .000; Data: 0.413643; } 
[Sensor: Sin Wave 2] { Time: 3:27:20 AM 03 27 20 .000; Data: 0.990377; } 
[Sensor: Sin Wave 2] { Time: 3:27:25 AM 03 27 25 .000; Data: 0.148222; } 
[Sensor: Sin Wave 2] { Time: 3:27:30 AM 03 27 30 .000; Data: -0.906287; } 
[Sensor: Sin Wave 2] { Time: 3:27:35 AM 03 27 35 .000; Data: -0.662381; } 
[Sensor: Sin Wave 2] { Time: 3:27:40 AM 03 27 40 .000; Data: 0.530502; } 
[Sensor: Sin Wave 2] { Time: 3:27:45 AM 03 27 45 .000; Data: 0.963348; } 
[Sensor: Sin Wave 2] { Time: 3:27:50 AM 03 27 50 .000; Data: 0.016029; } 
[Sensor: Sin Wave 2] { Time: 3:27:55 AM 03 27 55 .000; Data: -0.954254; } 
[Sensor: Sin Wave 2] { Time: 3:28:00 AM 03 28 00 .000; Data: -0.557400; } 
[Sensor: Sin Wave 2] { Time: 3:28:05 AM 03 28 05 .000; Data: 0.638027; } 
[Sensor: Sin Wave 2] { Time: 3:28:10 AM 03 28 10 .000; Data: 0.919369; } 
[Sensor: Sin Wave 2] { Time: 3:28:15 AM 03 28 15 .000; Data: -0.116447; } 
[Sensor: Sin Wave 2] { Time: 3:28:20 AM 03 28 20 .000; Data: -0.985432; } 
[Sensor: Sin Wave 2] { Time: 3:28:25 AM 03 28 25 .000; Data: -0.442613; } 
[Sensor: Sin Wave 2] { Time: 3:28:30 AM 03 28 30 .000; Data: 0.734327; } 
[Sensor: Sin Wave 2] { Time: 3:28:35 AM 03 28 35 .000; Data: 0.859214; } 
[Sensor: Sin Wave 2] { Time: 3:28:40 AM 03 28 40 .000; Data: -0.246874; } 
[Sensor: Sin Wave 2] { Time: 3:28:45 AM 03 28 45 .000; Data: -0.999272; } 
[Sensor: Sin Wave 2] { Time: 3:28:50 AM 03 28 50 .000; Data: -0.320037; } 
[Sensor: Sin Wave 2] { Time: 3:28:55 AM 03 28 55 .000; Data: 0.817707; } 
[Sensor: Sin Wave 2] { Time: 3:29:00 AM 03 29 00 .000; Data: 0.783943; } 
[Sensor: Sin Wave 2] { Time: 3:29:05 AM 03 29 05 .000; Data: -0.372957; } 
[Sensor: Sin Wave 2] { Time: 3:29:10 AM 03 29 10 .000; Data: -0.995530; } 
[Sensor: Sin Wave 2] { Time: 3:29:15 AM 03 29 15 .000; Data: -0.191831; } 
[Sensor: Sin Wave 2] { Time: 3:29:20 AM 03 29 20 .000; Data: 0.886700; } 
[Sensor: Sin Wave 2] { Time: 3:29:25 AM 03 29 25 .000; Data: 0.694878; } 
[Sensor: Sin Wave 2] { Time: 3:29:30 AM 03 29 30 .000; Data: -0.492479; } 
[Sensor: Sin Wave 2] { Time: 3:29:35 AM 03 29 35 .000; Data: -0.974273; } 
[Sensor: Sin Wave 2] { Time: 3:29:40 AM 03 29 40 .000; Data: -0.060250; } 
[Sensor: Sin Wave 2] { Time: 3:29:45 AM 03 29 45 .000; Data: 0.940092; } 
[Sensor: Sin Wave 2] { Time: 3:29:50 AM 03 29 50 .000; Data: 0.593587; } 
[Sensor: Sin Wave 2] { Time: 3:29:55 AM 03 29 55 .000; Data: -0.603335; } 
[Sensor: Sin Wave 2] { Time: 3:30:00 AM 03 30 00 .000; Data: -0.935874; } 
[Sensor: Sin Wave 2] { Time: 3:30:05 AM 03 30 05 .000; Data: 0.072391; } 
[Sensor: Sin Wave 2] { Time: 3:30:10 AM 03 30 10 .000; Data: 0.976943; } 
[Sensor: Sin Wave 2] { Time: 3:30:15 AM 03 30 15 .000; Data: 0.481852; } 
[Sensor: Sin Wave 2] { Time: 3:30:20 AM 03 30 20 .000; Data: -0.703576; } 
[Sensor: Sin Wave 2] { Time: 3:30:25 AM 03 30 25 .000; Data: -0.881008; } 
[Sensor: Sin Wave 2] { Time: 3:30:30 AM 03 30 30 .000; Data: 0.203759; } 
[Sensor: Sin Wave 2] { Time: 3:30:35 AM 03 30 35 .000; Data: 0.996606; } 
[Sensor: Sin Wave 2] { Time: 3:30:40 AM 03 30 40 .000; Data: 0.361640; } 
[Sensor: Sin Wave 2] { Time: 3:30:45 AM 03 30 45 .000; Data: -0.791439; } 
[Sensor: Sin Wave 2] { Time: 3:30:50 AM 03 30 50 .000; Data: -0.810642; } 
